0.000000, -0.971680
0.005000, -0.922852
0.010000, -0.849609
0.015000, -0.786133
0.020000, -0.708008
0.025000, -0.629883
0.030000, -0.556641
0.035000, -0.468750
0.040000, -0.385742
0.045000, -0.297852
0.050000, -0.214844
0.055000, -0.131836
0.060000, -0.043945
0.065000, 0.034180
0.070000, 0.102539
0.075000, 0.185547
0.080000, 0.249023
0.085000, 0.317383
0.090000, 0.380859
0.095000, 0.429688
0.100000, 0.483398
0.105000, 0.527344
0.110000, 0.566406
0.115000, 0.600586
0.120000, 0.625000
0.125000, 0.649414
0.130000, 0.664062
0.135000, 0.673828
0.140000, 0.678711
0.145000, 0.678711
0.150000, 0.678711
0.155000, 0.673828
0.160000, 0.659180
0.165000, 0.639648
0.170000, 0.625000
0.175000, 0.605469
0.180000, 0.581055
0.185000, 0.551758
0.190000, 0.522461
0.195000, 0.498047
0.200000, 0.463867
0.205000, 0.429688
0.210000, 0.395508
0.215000, 0.371094
0.220000, 0.336914
0.225000, 0.307617
0.230000, 0.278320
0.235000, 0.249023
0.240000, 0.224609
0.245000, 0.195312
0.250000, 0.166016
0.255000, 0.146484
0.260000, 0.126953
0.265000, 0.112305
0.270000, 0.092773
0.275000, 0.078125
0.280000, 0.063477
0.285000, 0.058594
0.290000, 0.043945
0.295000, 0.039062
0.300000, 0.034180
0.305000, 0.029297
0.310000, 0.029297
0.315000, 0.019531
0.320000, 0.024414
0.325000, 0.024414
0.330000, 0.019531
0.335000, 0.024414
0.340000, 0.024414
0.345000, 0.024414
0.350000, 0.019531
0.355000, 0.014648
0.360000, 0.014648
0.365000, 0.009766
0.370000, 0.000000
0.375000, -0.009766
0.380000, 0.000000
0.385000, -0.009766
0.390000, -0.019531
0.395000, -0.024414
0.400000, -0.039062
0.405000, -0.043945
0.410000, -0.043945
0.415000, -0.048828
0.420000, -0.058594
0.425000, -0.058594
0.430000, -0.058594
0.435000, -0.058594
0.440000, -0.048828
0.445000, -0.048828
0.450000, -0.039062
0.455000, -0.029297
0.460000, -0.014648
0.465000, 0.000000
0.470000, 0.004883
0.475000, 0.024414
0.480000, 0.039062
0.485000, 0.058594
0.490000, 0.073242
0.495000, 0.097656
0.500000, 0.112305
0.505000, 0.126953
0.510000, 0.136719
0.515000, 0.141602
0.520000, 0.156250
0.525000, 0.156250
0.530000, 0.141602
0.535000, 0.131836
0.540000, 0.112305
0.545000, 0.083008
0.550000, 0.058594
0.555000, 0.014648
0.560000, -0.034180
0.565000, -0.078125
0.570000, -0.141602
0.575000, -0.195312
0.580000, -0.249023
0.585000, -0.307617
0.590000, -0.361328
0.595000, -0.400391
0.600000, -0.439453
0.605000, -0.468750
0.610000, -0.488281
0.615000, -0.502930
0.620000, -0.507812
0.625000, -0.507812
0.630000, -0.498047
0.635000, -0.483398
0.640000, -0.463867
0.645000, -0.434570
0.650000, -0.405273
0.655000, -0.371094
0.660000, -0.332031
0.665000, -0.292969
0.670000, -0.244141
0.675000, -0.200195
0.680000, -0.161133
0.685000, -0.112305
0.690000, -0.063477
0.695000, -0.014648
0.700000, 0.029297
0.705000, 0.078125
0.710000, 0.122070
0.715000, 0.161133
0.720000, 0.205078
0.725000, 0.239258
0.730000, 0.278320
0.735000, 0.307617
0.740000, 0.336914
0.745000, 0.356445
0.750000, 0.385742
0.755000, 0.405273
0.760000, 0.424805
0.765000, 0.439453
0.770000, 0.454102
0.775000, 0.458984
0.780000, 0.468750
0.785000, 0.463867
0.790000, 0.463867
0.795000, 0.458984
0.800000, 0.458984
0.805000, 0.449219
0.810000, 0.434570
0.815000, 0.419922
0.820000, 0.390625
0.825000, 0.346680
0.830000, 0.302734
0.835000, 0.239258
0.840000, 0.166016
0.845000, 0.078125
0.850000, -0.019531
0.855000, -0.126953
0.860000, -0.249023
0.865000, -0.366211
0.870000, -0.488281
0.875000, -0.610352
0.880000, -0.717773
0.885000, -0.815430
0.890000, -0.898438
0.895000, -0.971680
0.900000, -1.025391
0.905000, -1.064453
0.910000, -1.088867
0.915000, -1.098633
0.920000, -1.098633
0.925000, -1.088867
0.930000, -1.059570
0.935000, -1.025391
0.940000, -0.986328
0.945000, -0.922852
0.950000, -0.869141
0.955000, -0.800781
0.960000, -0.732422
0.965000, -0.654297
0.970000, -0.576172
0.975000, -0.493164
0.980000, -0.410156
0.985000, -0.322266
0.990000, -0.239258
0.995000, -0.156250
1.000000, -0.068359
1.005000, 0.004883
1.010000, 0.083008
1.015000, 0.156250
1.020000, 0.234375
1.025000, 0.297852
1.030000, 0.351562
1.035000, 0.415039
1.040000, 0.468750
1.045000, 0.507812
1.050000, 0.551758
1.055000, 0.585938
1.060000, 0.615234
1.065000, 0.634766
1.070000, 0.649414
1.075000, 0.664062
1.080000, 0.673828
1.085000, 0.683594
1.090000, 0.673828
1.095000, 0.664062
1.100000, 0.654297
1.105000, 0.644531
1.110000, 0.625000
1.115000, 0.605469
1.120000, 0.585938
1.125000, 0.561523
1.130000, 0.532227
1.135000, 0.502930
1.140000, 0.468750
1.145000, 0.439453
1.150000, 0.410156
1.155000, 0.375977
1.160000, 0.346680
1.165000, 0.312500
1.170000, 0.283203
1.175000, 0.253906
1.180000, 0.229492
1.185000, 0.200195
1.190000, 0.175781
1.195000, 0.156250
1.200000, 0.131836
1.205000, 0.117188
1.210000, 0.087891
1.215000, 0.078125
1.220000, 0.068359
1.225000, 0.058594
1.230000, 0.048828
1.235000, 0.043945
1.240000, 0.034180
1.245000, 0.029297
1.250000, 0.024414
1.255000, 0.019531
1.260000, 0.019531
1.265000, 0.009766
1.270000, 0.014648
1.275000, 0.009766
1.280000, 0.004883
1.285000, 0.000000
1.290000, 0.000000
1.295000, 0.004883
1.300000, -0.004883
1.305000, -0.009766
1.310000, -0.014648
1.315000, -0.014648
1.320000, -0.009766
1.325000, -0.019531
1.330000, -0.024414
1.335000, -0.019531
1.340000, -0.019531
1.345000, -0.024414
1.350000, -0.019531
1.355000, -0.019531
1.360000, -0.014648
1.365000, -0.009766
1.370000, -0.004883
1.375000, -0.014648
1.380000, 0.009766
1.385000, 0.014648
1.390000, 0.019531
1.395000, 0.029297
1.400000, 0.039062
1.405000, 0.039062
1.410000, 0.048828
1.415000, 0.058594
1.420000, 0.068359
1.425000, 0.063477
1.430000, 0.063477
1.435000, 0.058594
1.440000, 0.053711
1.445000, 0.043945
1.450000, 0.029297
1.455000, 0.004883
1.460000, -0.004883
1.465000, -0.019531
1.470000, -0.043945
1.475000, -0.073242
1.480000, -0.097656
1.485000, -0.126953
1.490000, -0.156250
1.495000, -0.170898
1.500000, -0.190430
1.505000, -0.205078
1.510000, -0.209961
1.515000, -0.214844
1.520000, -0.214844
1.525000, -0.224609
1.530000, -0.205078
1.535000, -0.195312
1.540000, -0.175781
1.545000, -0.161133
1.550000, -0.151367
1.555000, -0.117188
1.560000, -0.092773
1.565000, -0.068359
1.570000, -0.039062
1.575000, -0.014648
1.580000, 0.009766
1.585000, 0.039062
1.590000, 0.073242
1.595000, 0.092773
1.600000, 0.117188
1.605000, 0.151367
1.610000, 0.180664
1.615000, 0.209961
1.620000, 0.219727
1.625000, 0.244141
1.630000, 0.268555
1.635000, 0.288086
1.640000, 0.297852
1.645000, 0.312500
1.650000, 0.322266
1.655000, 0.327148
1.660000, 0.327148
1.665000, 0.317383
1.670000, 0.292969
1.675000, 0.253906
1.680000, 0.219727
1.685000, 0.161133
1.690000, 0.087891
1.695000, 0.004883
1.700000, -0.078125
1.705000, -0.185547
1.710000, -0.288086
1.715000, -0.395508
1.720000, -0.498047
1.725000, -0.605469
1.730000, -0.688477
1.735000, -0.771484
1.740000, -0.839844
1.745000, -0.893555
1.750000, -0.932617
1.755000, -0.957031
1.760000, -0.971680
1.765000, -0.971680
1.770000, -0.976562
1.775000, -0.952148
1.780000, -0.922852
1.785000, -0.878906
1.790000, -0.830078
1.795000, -0.776367
1.800000, -0.722656
1.805000, -0.668945
1.810000, -0.590820
1.815000, -0.522461
1.820000, -0.449219
1.825000, -0.366211
1.830000, -0.288086
1.835000, -0.224609
1.840000, -0.136719
1.845000, -0.063477
1.850000, 0.009766
1.855000, 0.078125
1.860000, 0.151367
1.865000, 0.209961
1.870000, 0.273438
1.875000, 0.332031
1.880000, 0.385742
1.885000, 0.429688
1.890000, 0.473633
1.895000, 0.512695
1.900000, 0.541992
1.905000, 0.566406
1.910000, 0.595703
1.915000, 0.615234
1.920000, 0.625000
1.925000, 0.629883
1.930000, 0.629883
1.935000, 0.629883
1.940000, 0.625000
1.945000, 0.620117
1.950000, 0.610352
1.955000, 0.585938
1.960000, 0.576172
1.965000, 0.551758
1.970000, 0.527344
1.975000, 0.498047
1.980000, 0.473633
1.985000, 0.449219
1.990000, 0.419922
1.995000, 0.390625
2.000000, 0.366211
2.005000, 0.327148
2.010000, 0.312500
2.015000, 0.273438
2.020000, 0.253906
2.025000, 0.234375
2.030000, 0.205078
2.035000, 0.175781
2.040000, 0.151367
2.045000, 0.112305
2.050000, 0.073242
2.055000, 0.034180
2.060000, -0.004883
2.065000, -0.048828
2.070000, -0.102539
2.075000, -0.156250
2.080000, -0.200195
2.085000, -0.239258
2.090000, -0.283203
2.095000, -0.317383
2.100000, -0.341797
2.105000, -0.366211
2.110000, -0.380859
2.115000, -0.390625
2.120000, -0.390625
2.125000, -0.385742
2.130000, -0.375977
2.135000, -0.351562
2.140000, -0.341797
2.145000, -0.312500
2.150000, -0.297852
2.155000, -0.263672
2.160000, -0.224609
2.165000, -0.195312
2.170000, -0.156250
2.175000, -0.107422
2.180000, -0.078125
2.185000, -0.029297
2.190000, 0.004883
2.195000, 0.043945
2.200000, 0.078125
2.205000, 0.117188
2.210000, 0.156250
2.215000, 0.180664
2.220000, 0.219727
2.225000, 0.253906
2.230000, 0.278320
2.235000, 0.302734
2.240000, 0.327148
2.245000, 0.346680
2.250000, 0.366211
2.255000, 0.385742
2.260000, 0.390625
2.265000, 0.405273
2.270000, 0.415039
2.275000, 0.424805
